category,file,decision,reject_reason,duration_s,fps,frames,resolution,motion_ratio,camera_verdict,short_clip,path,error
deadlift,arc2_deadlift_21.mp4,keep,,6.51,30.0,195,1920x1080,0.13,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/deadlift/arc2_deadlift_21.mp4,
deadlift,arc2_deadlift_22.mp4,keep,,2.34,30.0,70,1920x1080,0.01,stable,True,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/deadlift/arc2_deadlift_22.mp4,
deadlift,arc2_deadlift_23.mp4,keep,,2.4,30.0,72,1920x1080,0.21,stable,True,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/deadlift/arc2_deadlift_23.mp4,
deadlift,arc2_deadlift_24.mp4,keep,,3.44,30.0,103,1920x1080,0.29,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/deadlift/arc2_deadlift_24.mp4,
deadlift,arc2_deadlift_25.mp4,reject,large text block with URLs,39.08,24.0,938,1280x720,0.05,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/deadlift/arc2_deadlift_25.mp4,
deadlift,arc2_deadlift_26.mp4,keep,,7.5,24.0,180,1280x720,0.03,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/deadlift/arc2_deadlift_26.mp4,
deadlift,arc2_deadlift_27.mp4,reject,meme image overlay,6.88,24.0,165,1280x720,0.03,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/deadlift/arc2_deadlift_27.mp4,
deadlift,arc2_deadlift_28.mp4,reject,instructional text caption + crowd,8.0,24.0,192,1280x720,0.65,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/deadlift/arc2_deadlift_28.mp4,
deadlift,arc2_deadlift_29.mp4,keep,,4.29,24.0,103,1280x720,0.11,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/deadlift/arc2_deadlift_29.mp4,
deadlift,arc2_deadlift_3.mp4,keep,,5.0,30.0,150,1920x1080,10.0,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/deadlift/arc2_deadlift_3.mp4,
deadlift,arc2_deadlift_30.mp4,keep,,7.71,24.0,185,1280x720,0.28,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/deadlift/arc2_deadlift_30.mp4,
deadlift,arc2_deadlift_31.mp4,keep,,6.0,24.0,144,1280x720,0.04,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/deadlift/arc2_deadlift_31.mp4,
deadlift,arc2_deadlift_32.mp4,keep,,4.2,25.0,105,1280x720,0.17,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/deadlift/arc2_deadlift_32.mp4,
deadlift,arc2_deadlift_4.mp4,keep,,5.0,30.0,150,1920x1080,11.3,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/deadlift/arc2_deadlift_4.mp4,
deadlift,arc2_deadlift_5.mp4,keep,,5.0,30.0,150,1920x1080,6.91,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/deadlift/arc2_deadlift_5.mp4,
deadlift,arc2_deadlift_6.mp4,keep,,5.0,30.0,150,1920x1080,0.02,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/deadlift/arc2_deadlift_6.mp4,
deadlift,arc2_deadlift_7.mp4,keep,,5.0,30.0,150,1920x1080,0.01,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/deadlift/arc2_deadlift_7.mp4,
deadlift,arc2_deadlift_8.mp4,keep,,5.0,30.0,150,1920x1080,0.0,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/deadlift/arc2_deadlift_8.mp4,
deadlift,arc2_deadlift_9.mp4,keep,,4.9,30.0,147,1920x1080,0.06,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/deadlift/arc2_deadlift_9.mp4,
decline_bench_press,arc2_dbp_1.mp4,reject,instructional text caption,21.64,25.0,541,320x240,0.5,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/decline_bench_press/arc2_dbp_1.mp4,
decline_bench_press,arc2_dbp_10.mp4,keep,,10.81,30.0,324,1280x720,1.16,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/decline_bench_press/arc2_dbp_10.mp4,
decline_bench_press,arc2_dbp_11.mp4,reject,anatomical diagram overlay,10.91,30.0,327,1280x720,0.98,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/decline_bench_press/arc2_dbp_11.mp4,
decline_bench_press,arc2_dbp_12.mp4,reject,anatomical diagram overlay,4.17,30.0,125,1280x720,0.14,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/decline_bench_press/arc2_dbp_12.mp4,
decline_bench_press,arc2_dbp_2.MOV,reject,title card (no exercise visible),14.04,30.0,421,1920x1080,1.13,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/decline_bench_press/arc2_dbp_2.MOV,
decline_bench_press,arc2_dbp_3.MOV,keep,,6.71,30.0,201,1920x1080,1.07,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/decline_bench_press/arc2_dbp_3.MOV,
decline_bench_press,arc2_dbp_4.MOV,keep,,23.15,30.0,694,1920x1080,0.66,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/decline_bench_press/arc2_dbp_4.MOV,
decline_bench_press,arc2_dbp_5.MOV,keep,,26.72,30.0,801,1920x1080,0.49,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/decline_bench_press/arc2_dbp_5.MOV,
decline_bench_press,arc2_dbp_6.MOV,keep,,25.29,30.0,758,1920x1080,0.58,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/decline_bench_press/arc2_dbp_6.MOV,
decline_bench_press,arc2_dbp_7.MOV,keep,,23.95,30.0,718,1920x1080,0.66,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/decline_bench_press/arc2_dbp_7.MOV,
decline_bench_press,arc2_dbp_8.mp4,keep,,2.84,24.0,68,1280x720,0.5,some_movement,True,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/decline_bench_press/arc2_dbp_8.mp4,
decline_bench_press,arc2_dbp_9.mp4,keep,,8.01,24.0,192,1280x720,0.56,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/decline_bench_press/arc2_dbp_9.mp4,
hammer_curl,arc1_final_kaggle_with_additional_video_hammer_curl_1.MOV,keep,,13.14,30.0,394,1920x1080,0.54,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc1_final_kaggle_with_additional_video_hammer_curl_1.MOV,
hammer_curl,arc1_final_kaggle_with_additional_video_hammer_curl_10.mp4,keep,,2.8,30.0,84,1280x720,0.78,likely_moving,True,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc1_final_kaggle_with_additional_video_hammer_curl_10.mp4,
hammer_curl,arc1_final_kaggle_with_additional_video_hammer_curl_11.mp4,reject,angle-diagram annotation graphic,17.6,30.0,528,1280x720,0.18,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc1_final_kaggle_with_additional_video_hammer_curl_11.mp4,
hammer_curl,arc1_final_kaggle_with_additional_video_hammer_curl_12.mp4,keep,,3.1,30.0,93,1280x720,0.13,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc1_final_kaggle_with_additional_video_hammer_curl_12.mp4,
hammer_curl,arc1_final_kaggle_with_additional_video_hammer_curl_13.mp4,keep,,9.7,30.0,291,1280x720,0.2,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc1_final_kaggle_with_additional_video_hammer_curl_13.mp4,
hammer_curl,arc1_final_kaggle_with_additional_video_hammer_curl_14.mp4,keep,,1.7,30.0,51,1280x720,0.15,stable,True,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc1_final_kaggle_with_additional_video_hammer_curl_14.mp4,
hammer_curl,arc1_final_kaggle_with_additional_video_hammer_curl_15.mp4,keep,,3.8,30.0,114,1280x720,0.22,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc1_final_kaggle_with_additional_video_hammer_curl_15.mp4,
hammer_curl,arc1_final_kaggle_with_additional_video_hammer_curl_16.mp4,keep,,10.1,30.0,303,1280x720,0.43,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc1_final_kaggle_with_additional_video_hammer_curl_16.mp4,
hammer_curl,arc1_final_kaggle_with_additional_video_hammer_curl_17.mp4,keep,,10.78,30.0,323,1080x608,0.0,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc1_final_kaggle_with_additional_video_hammer_curl_17.mp4,
hammer_curl,arc1_final_kaggle_with_additional_video_hammer_curl_18.mp4,keep,,3.1,30.0,93,1080x608,0.0,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc1_final_kaggle_with_additional_video_hammer_curl_18.mp4,
hammer_curl,arc1_final_kaggle_with_additional_video_hammer_curl_19.mp4,keep,,10.51,30.0,315,1080x608,0.0,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc1_final_kaggle_with_additional_video_hammer_curl_19.mp4,
hammer_curl,arc1_final_kaggle_with_additional_video_hammer_curl_2.MOV,keep,,12.71,30.0,381,1920x1080,0.47,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc1_final_kaggle_with_additional_video_hammer_curl_2.MOV,
hammer_curl,arc1_final_kaggle_with_additional_video_hammer_curl_3.MOV,keep,,16.38,30.0,491,1920x1080,0.55,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc1_final_kaggle_with_additional_video_hammer_curl_3.MOV,
hammer_curl,arc1_final_kaggle_with_additional_video_hammer_curl_4.MOV,keep,,14.65,30.0,439,1920x1080,0.71,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc1_final_kaggle_with_additional_video_hammer_curl_4.MOV,
hammer_curl,arc1_final_kaggle_with_additional_video_hammer_curl_5.MOV,keep,,14.35,30.0,430,1920x1080,0.53,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc1_final_kaggle_with_additional_video_hammer_curl_5.MOV,
hammer_curl,arc1_final_kaggle_with_additional_video_hammer_curl_6.MOV,keep,,12.21,30.0,366,1920x1080,0.59,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc1_final_kaggle_with_additional_video_hammer_curl_6.MOV,
hammer_curl,arc1_final_kaggle_with_additional_video_hammer_curl_7.MOV,keep,,16.01,30.0,480,1920x1080,0.41,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc1_final_kaggle_with_additional_video_hammer_curl_7.MOV,
hammer_curl,arc1_final_kaggle_with_additional_video_hammer_curl_8.mp4,keep,,8.3,30.0,249,1280x720,0.76,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc1_final_kaggle_with_additional_video_hammer_curl_8.mp4,
hammer_curl,arc1_final_kaggle_with_additional_video_hammer_curl_9.mp4,keep,,4.7,30.0,141,1280x720,0.87,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc1_final_kaggle_with_additional_video_hammer_curl_9.mp4,
hammer_curl,arc2_hammer_curl_1.MOV,reject,duplicate of arc1_final_kaggle_with_additional_video_hammer_curl_1.MOV,13.14,30.0,394,1920x1080,0.54,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc2_hammer_curl_1.MOV,
hammer_curl,arc2_hammer_curl_10.mp4,reject,duplicate of arc1_final_kaggle_with_additional_video_hammer_curl_10.mp4,2.8,30.0,84,1280x720,0.78,likely_moving,True,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc2_hammer_curl_10.mp4,
hammer_curl,arc2_hammer_curl_11.mp4,reject,angle-diagram annotation graphic,17.6,30.0,528,1280x720,0.18,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc2_hammer_curl_11.mp4,
hammer_curl,arc2_hammer_curl_12.mp4,reject,duplicate of arc1_final_kaggle_with_additional_video_hammer_curl_12.mp4,3.1,30.0,93,1280x720,0.13,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc2_hammer_curl_12.mp4,
hammer_curl,arc2_hammer_curl_13.mp4,reject,duplicate of arc1_final_kaggle_with_additional_video_hammer_curl_13.mp4,9.7,30.0,291,1280x720,0.2,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc2_hammer_curl_13.mp4,
hammer_curl,arc2_hammer_curl_14.mp4,reject,duplicate of arc1_final_kaggle_with_additional_video_hammer_curl_14.mp4,1.7,30.0,51,1280x720,0.15,stable,True,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc2_hammer_curl_14.mp4,
hammer_curl,arc2_hammer_curl_15.mp4,reject,duplicate of arc1_final_kaggle_with_additional_video_hammer_curl_15.mp4,3.8,30.0,114,1280x720,0.22,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc2_hammer_curl_15.mp4,
hammer_curl,arc2_hammer_curl_16.mp4,reject,duplicate of arc1_final_kaggle_with_additional_video_hammer_curl_16.mp4,10.1,30.0,303,1280x720,0.43,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc2_hammer_curl_16.mp4,
hammer_curl,arc2_hammer_curl_17.mp4,reject,duplicate of arc1_final_kaggle_with_additional_video_hammer_curl_17.mp4,10.78,30.0,323,1080x608,0.0,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc2_hammer_curl_17.mp4,
hammer_curl,arc2_hammer_curl_18.mp4,reject,duplicate of arc1_final_kaggle_with_additional_video_hammer_curl_18.mp4,3.1,30.0,93,1080x608,0.0,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc2_hammer_curl_18.mp4,
hammer_curl,arc2_hammer_curl_19.mp4,reject,duplicate of arc1_final_kaggle_with_additional_video_hammer_curl_19.mp4,10.51,30.0,315,1080x608,0.0,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc2_hammer_curl_19.mp4,
hammer_curl,arc2_hammer_curl_2.MOV,reject,duplicate of arc1_final_kaggle_with_additional_video_hammer_curl_2.MOV,12.71,30.0,381,1920x1080,0.47,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc2_hammer_curl_2.MOV,
hammer_curl,arc2_hammer_curl_3.MOV,reject,duplicate of arc1_final_kaggle_with_additional_video_hammer_curl_3.MOV,16.38,30.0,491,1920x1080,0.55,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc2_hammer_curl_3.MOV,
hammer_curl,arc2_hammer_curl_4.MOV,reject,duplicate of arc1_final_kaggle_with_additional_video_hammer_curl_4.MOV,14.65,30.0,439,1920x1080,0.71,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc2_hammer_curl_4.MOV,
hammer_curl,arc2_hammer_curl_5.MOV,reject,duplicate of arc1_final_kaggle_with_additional_video_hammer_curl_5.MOV,14.35,30.0,430,1920x1080,0.53,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc2_hammer_curl_5.MOV,
hammer_curl,arc2_hammer_curl_6.MOV,reject,duplicate of arc1_final_kaggle_with_additional_video_hammer_curl_6.MOV,12.21,30.0,366,1920x1080,0.59,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc2_hammer_curl_6.MOV,
hammer_curl,arc2_hammer_curl_7.MOV,reject,duplicate of arc1_final_kaggle_with_additional_video_hammer_curl_7.MOV,16.01,30.0,480,1920x1080,0.41,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc2_hammer_curl_7.MOV,
hammer_curl,arc2_hammer_curl_8.mp4,reject,duplicate of arc1_final_kaggle_with_additional_video_hammer_curl_8.mp4,8.3,30.0,249,1280x720,0.76,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc2_hammer_curl_8.mp4,
hammer_curl,arc2_hammer_curl_9.mp4,reject,duplicate of arc1_final_kaggle_with_additional_video_hammer_curl_9.mp4,4.7,30.0,141,1280x720,0.87,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hammer_curl/arc2_hammer_curl_9.mp4,
hip_thrust,arc2_Barbell_Hip_Thrust_Tutorial__gluteworkout_AdobeExpress.mp4,reject,title card text,4.0,30.0,120,1080x608,0.0,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hip_thrust/arc2_Barbell_Hip_Thrust_Tutorial__gluteworkout_AdobeExpress.mp4,
hip_thrust,arc2_hip_thrust_1.MOV,keep,,14.15,30.0,425,1920x1440,1.54,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hip_thrust/arc2_hip_thrust_1.MOV,
hip_thrust,arc2_hip_thrust_10.mp4,keep,,12.71,30.0,381,1280x720,0.76,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hip_thrust/arc2_hip_thrust_10.mp4,
hip_thrust,arc2_hip_thrust_11.mp4,reject,checkmark annotation,3.5,30.0,105,1280x720,0.1,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hip_thrust/arc2_hip_thrust_11.mp4,
hip_thrust,arc2_hip_thrust_12.mp4,reject,checkmark annotation,8.91,30.0,267,1280x720,0.57,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hip_thrust/arc2_hip_thrust_12.mp4,
hip_thrust,arc2_hip_thrust_13.mp4,keep,,4.8,30.0,144,1280x720,0.01,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hip_thrust/arc2_hip_thrust_13.mp4,
hip_thrust,arc2_hip_thrust_14.mp4,reject,checkmark annotation,12.11,30.0,363,1280x720,0.4,some_movement,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hip_thrust/arc2_hip_thrust_14.mp4,
hip_thrust,arc2_hip_thrust_15.mp4,reject,two people in frame,18.0,30.0,540,1280x720,0.35,stable,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hip_thrust/arc2_hip_thrust_15.mp4,
hip_thrust,arc2_hip_thrust_16.mp4,reject,two people in frame,6.12,25.0,153,1280x720,0.79,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hip_thrust/arc2_hip_thrust_16.mp4,
hip_thrust,arc2_hip_thrust_17.mp4,keep,,2.92,25.0,73,1280x720,0.14,stable,True,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hip_thrust/arc2_hip_thrust_17.mp4,
hip_thrust,arc2_hip_thrust_2.MOV,keep,,17.1,30.1,514,1920x1440,0.87,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hip_thrust/arc2_hip_thrust_2.MOV,
hip_thrust,arc2_hip_thrust_3.MOV,keep,,15.95,30.0,479,1920x1440,0.77,likely_moving,False,/private/tmp/claude-501/-Users-tanmay-Documents-TCD-Course-Material-Dissertation/690cb35d-0c13-4688-bfdf-75cd224266a2/scratchpad/triage_staging/hip_thrust/arc2_hip_thrust_3.MOV,
